OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,TaxParcelIdentificationNumber,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),DefaultData,TotalGHGEmissions
21413,NonResidential,Small- and Mid-Sized Office,Fairview,1000 Fairview Ave N,Seattle,WA,1984200105,LAKE UNION,1926,1.0,1,37740,0,37740,7442314.5,7419337.0,False,73.48
21418,Nonresidential COS,Other,Northwest Rooms,394 1st Ave. N.,Seattle,WA,1985200003,MAGNOLIA / QUEEN ANNE,1961,1.0,1,26000,0,26000,5277482.5,5719698.0,False,184.09
21424,NonResidential,Worship Facility,First Church Seattle,180 Denny Way,Seattle,WA,1985200090,MAGNOLIA / QUEEN ANNE,2009,1.0,3,23241,0,23241,739210.5,789925.875,False,20.64
21425,NonResidential,Other,Pacific Science Center,200 Second Avenue North,Seattle,WA,1985200140,MAGNOLIA / QUEEN ANNE,1962,1.0,1,155795,0,155795,17673018.0,18847708.0,False,255.83
21432,Nonresidential COS,Other,Fisher Pavilion,200 Thomas St,Seattle,WA,1985200245,MAGNOLIA / QUEEN ANNE,2002,1.0,1,21018,0,21018,1761137.5,1789470.75,False,24.62
21433,Nonresidential COS,Other,Chihuly Garden and Glass,305 Harrison St #30,Seattle,WA,1985200305,MAGNOLIA / QUEEN ANNE,1998,1.0,1,30533,0,30533,5903015.0,6193701.5,False,192.12
21435,NonResidential,Other,space needle,400 broard street,Seattle,WA,1985200495,MAGNOLIA / QUEEN ANNE,1961,1.0,2,33971,0,33971,17686444.0,18163924.0,False,523.95
21436,Nonresidential COS,Other,Seattle Children's Theatre,201 Thomas St.,Seattle,WA,1985200550,MAGNOLIA / QUEEN ANNE,1992,1.0,2,40600,0,40600,2485521.0,2470816.0,False,41.06
21438,NonResidential,Small- and Mid-Sized Office,Sellen Construction Headquarters,227 Westlake Ave N,Seattle,WA,1986200070,LAKE UNION,1999,1.0,4,38038,0,38038,2003807.75,2040142.0,False,13.97
21442,NonResidential,Small- and Mid-Sized Office,Terry Ave Building,225 Terry Avenue North,Seattle,WA,1986200245,LAKE UNION,2007,1.0,4,64596,24596,40000,2524228.25,2739358.75,False,77.8
21443,NonResidential,Small- and Mid-Sized Office,219 Terry Building,219 Terry Ave. N.,Seattle,WA,1986200255,LAKE UNION,1928,1.0,3,41466,6062,35404,9190442.0,9228577.0,False,234.03
21445,NonResidential,Large Office,202 Westlake,202 Westlake Ave. N.,Seattle,WA,1986200275,LAKE UNION,2013,1.0,6,130710,100800,29910,7429423.0,7429423.0,False,86.51
21447,NonResidential,Small- and Mid-Sized Office,224 Westlake,224 Westlake Ave. N.,Seattle,WA,1986200295,LAKE UNION,1926,1.0,4,35780,0,35780,1912760.75,1979164.25,False,13.33
21459,NonResidential,Mixed Use Property,Century,10 Harrison St.,Seattle,WA,1988200090,MAGNOLIA / QUEEN ANNE,1964,1.0,4,25132,7308,17824,564754.1875,585965.6875,False,3.94
21464,Nonresidential COS,Other,Phelps Center,301 Mercer St.,Seattle,WA,1988200250,DOWNTOWN,1966,1.0,1,49680,0,49680,2844685.0,2890473.75,False,119.34
21465,Nonresidential COS,Other,Playhouse,201 Mercer St.,Seattle,WA,1988200440,DOWNTOWN,1962,1.0,1,36314,0,36314,1832808.75,1882952.875,False,44.33
21468,NonResidential,Other,Showbox Building,1412 1st Ave S,Seattle,WA,1975700560,DOWNTOWN,1916,1.0,2,25920,0,25920,1257774.625,1230670.25,False,8.77
21469,NonResidential,Small- and Mid-Sized Office,Doyle Building,119 Pine Street,Seattle,WA,1975700605,DOWNTOWN,1919,1.0,4,47686,0,47686,2071670.25,2223121.25,False,77.48
21474,NonResidential,Other,The Lusty Lady,1315 1st Ave,Seattle,WA,1976200060,DOWNTOWN,1900,1.0,3,49760,0,49760,44293.5,44293.5,False,0.31
21478,Campus,Mixed Use Property,Economy Market,1433 First Avenue,Seattle,WA,1976200105,DOWNTOWN,1900,1.0,2,49280,0,49280,5437110.5,5469793.5,False,98.28
21481,Campus,Low-Rise Multifamily,Sanitary Market,1525 FIrst Avenue,Seattle,WA,1976200210,DOWNTOWN,1942,1.0,4,45500,0,45500,3778355.0,3778355.0,False,26.34
21482,Campus,Restaurant,Corner Market,1501 1st Avenue,Seattle,WA,1976200230,DOWNTOWN,1912,1.0,2,25380,0,25380,6901554.0,6868711.5,False,218.79
21483,NonResidential,Small- and Mid-Sized Office,(ID21483) Madore Building,1501 Western Avenue,Seattle,WA,1976200300,DOWNTOWN,1915,1.0,6,40715,0,40715,2827772.75,2877728.5,False,44.89
21488,NonResidential,Mixed Use Property,E0010 - Elliott Court,2103-2107 Elliott Avenue,Seattle,WA,1977200245,DOWNTOWN,1990,1.0,4,82065,34800,47265,1717130.875,1818635.25,False,11.97
21495,NonResidential,Small- and Mid-Sized Office,Alaska Trade Building,1917 1St Ave,Seattle,WA,1977200420,DOWNTOWN,1910,1.0,4,36160,0,36160,1862176.875,1921962.0,False,12.98
21496,NonResidential,Mixed Use Property,Soames Dunn Building,1916 Pike Place,Seattle,WA,1977200425,DOWNTOWN,1918,1.0,1,34617,0,34617,5136604.5,5123179.0,False,143.34
21505,NonResidential,Small- and Mid-Sized Office,U0010 - Union Stables,2200 Western Avenue,Seattle,WA,1977200605,DOWNTOWN,1909,1.0,5,66900,0,66900,1634178.25,1634178.25,False,14.13
21506,NonResidential,Mixed Use Property,Scargo Apartments,2205 1st Ave,Seattle,WA,1977200610,DOWNTOWN,1910,1.0,3,29340,0,29340,2160420.0,2370772.25,False,75.99
21508,NonResidential,Other,White and Hitchcock,2234 1st Ave,Seattle,WA,1977200625,DOWNTOWN,1930,0.0,2,22710,0,22710,287763.5,287763.5,False,2.01
21515,NonResidential,Small- and Mid-Sized Office,RDM Building,1938 Fairview Ave E,Seattle,WA,2025049030,LAKE UNION,2000,1.0,3,50499,13540,36959,3205182.5,3205182.5,False,22.46
21520,NonResidential,Small- and Mid-Sized Office,1910 Fairview - new,1910 Fairview,Seattle,WA,2025049040,LAKE UNION,1964,1.0,5,54465,9605,44860,3600571.25,3658985.5,False,41.22
21521,NonResidential,K-12 School,ST NICHOLAS SCHOOL,1501 10TH AVE E,Seattle,WA,2025049052,EAST,1930,1.0,2,45960,0,45960,4167253.75,4711474.0,False,182.81
21530,NonResidential,Small- and Mid-Sized Office,Space Needle Building,203 6th Avenue N,Seattle,WA,1991200520,LAKE UNION,1959,1.0,2,21128,0,21128,436604.0938,436604.0938,False,3.04
21533,NonResidential,Mixed Use Property,Hyatt Place,110 6th Ave N,Seattle,WA,1991200695,LAKE UNION,2008,1.0,4,274442,0,274442,9155568.0,9512996.0,False,220.26
21534,NonResidential,Small- and Mid-Sized Office,Little Wing,120 6th Ave N,Seattle,WA,1991200705,LAKE UNION,2013,1.0,3,51552,0,51552,1539066.375,1539066.375,False,10.73
21535,NonResidential,Hotel,Travelodge - WA - Seattle - 07033,200 6th Ave N,Seattle,WA,1991200765,LAKE UNION,1959,1.0,4,38520,0,38520,2804534.0,2874815.0,False,75.25
21537,NonResidential,Hotel,Seattle Pacific Hotel,325 Aurora Ave N,Seattle,WA,1991200800,LAKE UNION,1961,1.0,3,29186,4256,24930,867184.375,867184.375,False,30.22
21546,NonResidential,Worship Facility,Seattle Unity Church,200 8th Avenue N,Seattle,WA,1991201375,LAKE UNION,1960,1.0,1,27338,0,27338,581289.0,682542.8125,False,4.05
21795,NonResidential,Other,Ignatius Hall,2400 11th Ave East,Seattle,WA,2025049007,EAST,1999,1.0,2,85750,65640,20110,2045592.0,2278550.5,False,77.76
21549,NonResidential,Laboratory,410 W. Harrison,410 W. Harrison St.,Seattle,WA,1992200045,MAGNOLIA / QUEEN ANNE,1962,1.0,2,34416,0,34416,12015936.0,12512916.0,False,422.45
21550,NonResidential,Small- and Mid-Sized Office,Bayview Building,129 1st Avenue West,Seattle,WA,1992200400,MAGNOLIA / QUEEN ANNE,1930,1.0,3,45864,0,45864,2590622.0,3034554.5,False,115.43
21557,NonResidential,K-12 School,Lakeside Middle School,13510 1st Ave NE,Seattle,WA,2026049022,NORTHWEST,1999,1.0,2,49252,0,49252,3485865.5,3870672.5,False,104.91
21570,SPS-District K-12,K-12 School,Hazel Wolf K-8 at Pinehurst,11530 12th Ave. N.E.,Seattle,WA,2044500390,North,1950,1.0,1,34005,0,34005,991918.0,991918.0,True,10.15
21578,SPS-District K-12,K-12 School,Genesee Hill Elementary,5012 S.W. Genesee St.,Seattle,WA,2095200005,SOUTHWEST,1949,1.0,1,41221,0,41221,2246747.5,2246747.5,True,46.46
21580,NonResidential,Small- and Mid-Sized Office,Galer,214 Galer St,Seattle,WA,2107700160,LAKE UNION,1987,1.0,3,33176,0,33176,1426279.5,1513388.25,False,35.96
21582,NonResidential,Retail Store,WSECU - 4,1500 Fairview Ave E,Seattle,WA,2107700260,LAKE UNION,1993,1.0,3,25194,3764,21430,1878742.875,1980961.25,False,55.95
21601,SPS-District K-12,K-12 School,Dunlap Elementary,4525 S. Cloverdale St.,Seattle,WA,2123700235,SOUTHEAST,2000,1.0,2,75605,0,75605,2274873.5,2457541.75,True,50.67
21604,SPS-District K-12,K-12 School,South Lake High,8601 Rainier Ave S,Seattle,WA,2123700250,SOUTHEAST,2008,1.0,2,29525,0,29525,1297812.75,1369340.75,True,24.42
21611,NonResidential,Worship Facility,Seattle Chinese Baptist Church,5801 Beacon Avenue South,Seattle,WA,2124049098,GREATER DUWAMISH,1977,1.0,99,21948,0,21948,326001.1875,326001.1875,False,2.27
21613,NonResidential,Other,Broadmoor Golf Club,2340 Broadmoor Dr. East,Seattle,WA,2125049032,EAST,1927,1.0,3,31191,0,31191,5876439.0,6014124.0,False,167.98
21617,NonResidential,Other,Bill Pierre Ford Service and Parts,12531 30th Ave NE,Seattle,WA,2126049136,NORTH,1947,1.0,1,37377,0,37377,3040978.0,3515178.25,False,111.73
21622,NonResidential,Warehouse,1001 S Myrtle St,1001 S Myrtle St,Seattle,WA,2136200605,GREATER DUWAMISH,1977,1.0,1,29380,0,29380,856088.625,878933.3125,False,5.97
21656,NonResidential,Worship Facility,Japanese Baptist Church,160 Broadway,Seattle,WA,2197600015,EAST,1922,1.0,2,22688,0,22688,331675.0,391818.4063,False,7.07
21687,NonResidential,Other,DES Seattle Alaska St. Building,3411 S Alaska Street,Seattle,WA,2224049003,SOUTHEAST,1962,1.0,2,22364,0,22364,1467029.75,1625774.5,False,54.44
21689,NonResidential,Small- and Mid-Sized Office,Dept of Social & Health Services (WSDSHS) - COPY FOR MAKENSAY,3600 S. Graham St.,Seattle,WA,2224049035,GREATER DUWAMISH,1982,1.0,2,41262,0,41262,1903455.875,2001403.875,False,13.27
21716,NonResidential,Small- and Mid-Sized Office,223 Taylor Avenue North,223 Taylor Avenue North,Seattle,WA,1991200270,LAKE UNION,1953,1.0,2,43183,0,43183,7408342.0,7588115.5,False,92.45
21723,NonResidential,Worship Facility,FAIRVIEW CHURCH (ID21723),7801 ROOSEVELT WAY NE,Seattle,WA,2464400730,NORTH,1908,1.0,3,45680,0,45680,2077039.375,2394061.75,False,86.81
21741,NonResidential,Senior Care Community,Mirabella Seattle,116 Fairview Ave. N.,Seattle,WA,2468400005,LAKE UNION,2006,1.0,14,724148,0,724148,37797084.0,39120828.0,False,913.07
21768,NonResidential,Worship Facility,Mars Hill Church West Seattle,7551 35th Ave. SW,Seattle,WA,2492200485,SOUTHWEST,1957,1.0,1,23562,0,23562,531737.1875,531737.1875,False,3.71
21772,NonResidential,Small- and Mid-Sized Office,Workshops Seattle Ballard LLC,700 NW 42ns St,Seattle,WA,2516000050,Ballard,1999,1.0,4,28844,0,28844,910718.6875,973080.1875,False,6.35
21774,SPS-District K-12,K-12 School,West Seattle Elementary,6760 34th Ave. S.W.,Seattle,WA,2524039050,DELRIDGE,1988,1.0,2,54528,0,54528,1972078.625,2024296.625,True,13.75
21783,NonResidential,Warehouse,(ID21783) 601 SOUTH ALASKA,601 S Alaska St,Seattle,WA,2024049004,GREATER DUWAMISH,1989,1.0,1,21101,0,21101,675772.875,819493.125,False,27.97
21784,NonResidential,Refrigerated Warehouse,Sun Food Trading Co,4715 6th Ave S,Seattle,WA,2024049006,GREATER DUWAMISH,1914,1.0,2,45594,0,45594,1351267.875,1329148.25,False,9.42
21785,NonResidential,Other,AM Building,5907 4th Ave So,Seattle,WA,2024049009,GREATER DUWAMISH,1950,1.0,1,26660,0,26660,2241280.5,2241280.5,False,15.62
21786,NonResidential,Warehouse,(ID21786) 615 S ALASKA,615 S ALASKA ST,Seattle,WA,2024049035,GREATER DUWAMISH,1975,1.0,1,28126,0,28126,870625.8125,966168.625,False,18.63
21787,NonResidential,Warehouse,NWCP-SEA OC Bldg,6020 6th Ave S,Seattle,WA,2024049036,GREATER DUWAMISH,1964,1.0,1,35000,0,35000,378714.4063,378714.4063,False,2.64
21792,NonResidential,Warehouse,OTM 162,5964 6th Ave. S,Seattle,WA,2024049059,GREATER DUWAMISH,1962,1.0,1,26150,0,26150,1208407.625,1322416.75,False,26.55
21793,NonResidential,Small- and Mid-Sized Office,5950 6th Avenue S. Building,5950 6th Avenue S.,Seattle,WA,2024049068,GREATER DUWAMISH,1967,1.0,2,24000,0,24000,1088556.25,1148448.75,False,7.59
21794,NonResidential,K-12 School,Peyton,2400 11th Ave East,Seattle,WA,2025049007,EAST,1968,1.0,5,43594,0,43594,2478045.5,2699616.0,False,73.26
21822,NonResidential,Distribution Center,Care Medical Equipment,4135 Stone Way North,Seattle,WA,2293900185,LAKE UNION,1912,1.0,1,28080,0,28080,794724.625,892651.125,False,18.54
21879,NonResidential,Senior Care Community,HEALTH AND REHAB OF NORTH SEATTLE,13333 GREENWOOD AVE N,Seattle,WA,2426039037,NORTHWEST,1954,1.0,2,51298,0,51298,5655578.0,5847878.5,False,203.73
21883,NonResidential,Worship Facility,Shoreline,102 N 132nd St,Seattle,WA,2426039065,NORTHWEST,1962,1.0,1,22047,0,22047,265774.9063,272664.4063,False,1.85
21893,NonResidential,Warehouse,South Park,9125 10th Ave S,Seattle,WA,2433700015,GREATER DUWAMISH,1979,1.0,1,31600,0,31600,3363535.5,3731853.25,False,103.28
21894,NonResidential,Warehouse,821 WEARHOUSE,821 SO BARTON ST,Seattle,WA,2433700068,GREATER DUWAMISH,2007,1.0,1,35289,0,35289,876425.0,1010737.813,False,23.9
21896,NonResidential,Warehouse,PNP Properties Building,860 South Cambridge Street,Seattle,WA,2433700074,GREATER DUWAMISH,1981,1.0,1,28920,0,28920,1750419.0,2053772.75,False,80.09
21897,NonResidential,Warehouse,9243 10TH AVE S (ID21897),9243 10TH AVE S,Seattle,WA,2433700075,GREATER DUWAMISH,1978,1.0,1,22176,0,22176,736428.625,746905.625,False,32.77
21898,NonResidential,Warehouse,Halfon Candy Company,9229 10th Avenue South,Seattle,WA,2433700076,GREATER DUWAMISH,1978,1.0,1,31300,0,31300,362874.0,398438.5938,True,9.08
21902,NonResidential,Warehouse,Samson,9928 10th Ave South,Seattle,WA,2433700165,GREATER DUWAMISH,1979,1.0,1,22000,0,22000,700627.625,700627.625,True,4.88
21904,NonResidential,Small- and Mid-Sized Office,Northgate Exec Center A,115 NE 100th Street,Seattle,WA,2434900010,NORTH,1974,1.0,3,39927,0,39927,3568419.5,3832168.5,False,24.88
21905,NonResidential,Other,Seattle Athletic Club,333 NE 97th,Seattle,WA,2434900060,NORTH,1979,1.0,1,30610,0,30610,4294550.0,4513728.0,False,135.81
21907,NonResidential,Medical Office,North Seattle Professional Center,9730 3rd Avenue NE,Seattle,WA,2434900090,NORTH,1980,1.0,2,26930,6350,20580,1002995.0,1002995.0,False,6.99
21909,NonResidential,Medical Office,311 NGT Northgate Med,9800 4th Ave NE,Seattle,WA,2434900130,NORTH,1968,1.0,2,38745,0,38745,2890379.0,3073612.0,False,49.62
21913,NonResidential,Self-Storage Facility,CORRY'S DRYCLEANING (ID21913),4640 UNION BAY PL NE,Seattle,WA,2436200935,NORTHEAST,1959,1.0,2,20296,0,20296,855665.125,855665.125,False,5.97
21916,NonResidential,Mixed Use Property,Union Bay Plaza,4540 Union Bay Plaza NE,Seattle,WA,2436201005,NORTHEAST,1945,1.0,2,22135,0,22135,1261634.5,1365716.125,False,27.41
21917,NonResidential,Medical Office,Lakeview Medical Building,3216 NE 45th Place,Seattle,WA,2436201055,NORTHEAST,1967,1.0,3,38378,0,38378,1645605.125,1807593.875,False,53.73
21920,NonResidential,Warehouse,Bowman Building 9742,4625 Union Way Place,Seattle,WA,2437200015,NORTHEAST,1980,1.0,2,33576,0,33576,1275231.75,1466199.875,False,49.73
21921,NonResidential,Supermarket / Grocery Store,Safeway 0488 - 45th St,3020 NE 45th St,Seattle,WA,2437200030,NORTHEAST,1975,1.0,1,33005,0,33005,10642754.0,10821972.0,False,225.67
21945,NonResidential,Other,First Hill Plaza Retail Building,1300 Madison St,Seattle,WA,2560350000,EAST,1981,1.0,1,20971,0,20971,729397.1875,729397.1875,False,5.08
21955,NonResidential,Small- and Mid-Sized Office,Magnolia Center,3214 W McGraw St,Seattle,WA,2225039036,MAGNOLIA / QUEEN ANNE,1927,1.0,3,23910,0,23910,873577.3125,910117.6875,False,15.11
21964,NonResidential,Worship Facility,(ID21964) BALLARD BAPTIST CHURCH,2004 NW 63RD ST,Seattle,WA,2767601245,BALLARD,1910,1.0,2,21765,0,21765,431390.4063,498909.0,False,17.38
22062,Campus,University,Entire Campus,901 12th Avenue,Seattle,WA,2254500880,EAST,1939,1.0,2,2200000,0,2200000,114648520.0,123205560.0,False,3243.48
22078,NonResidential,Worship Facility,Immaculate Conception Church,820 18th Ave.,Seattle,WA,2254502165,CENTRAL,1901,1.0,2,26560,0,26560,1751483.875,1831347.125,False,64.88
22095,NonResidential,Warehouse,Culbertson Warehouse,3535 Interlake Ave North,Seattle,WA,2264501050,LAKE UNION,1957,1.0,2,20140,0,20140,116486.6016,116486.6016,False,0.81
22139,NonResidential,Retail Store,King Plaza 7101,7101 Martin Luther King Jr Way S,Seattle,WA,2724049105,GREATER DUWAMISH,1992,1.0,2,38845,0,38845,6917280.0,6917280.0,False,215.56
22142,NonResidential,Supermarket / Grocery Store,Safeway 0219 - Othello St,3900 S Othello St,Seattle,WA,2724049127,GREATER DUWAMISH,1953,1.0,1,26092,0,26092,7619445.0,8071987.5,False,173.75
22149,SPS-District K-12,K-12 School,John Rogers Elementary,4030 N.E. 109th St.,Seattle,WA,2726049114,NORTH,1955,1.0,1,38582,0,38582,1848878.5,2054157.0,True,64.54
22163,NonResidential,Small- and Mid-Sized Office,THE CHAPMAN BLDG,5811 6TH AVE S,Seattle,WA,2738100380,GREATER DUWAMISH,1967,1.0,1,25500,0,25500,1213869.75,1430417.125,False,55.3
22165,NonResidential,Warehouse,(ID22165) MICHIGAN STREET BUILDINGS,790 S Michigan St,Seattle,WA,2738100500,GREATER DUWAMISH,1961,1.0,1,41895,0,41895,1242311.5,1343671.0,False,25.09
22166,NonResidential,Retail Store,Georgetown Center Bldg A,800 S Michigan ST.,Seattle,WA,2738100610,GREATER DUWAMISH,1958,1.0,2,56193,0,56193,2497942.75,2580058.5,False,46.9
22223,NonResidential,K-12 School,St. Alphonsus School,5806 15th Ave. NW,Seattle,WA,2767900390,BALLARD,1922,1.0,3,35448,0,35448,1379932.5,1632148.75,False,60.34
22230,NonResidential,Supermarket / Grocery Store,BALLARD MARKET (ID22230),1400 NW 56th St,Seattle,WA,2768100235,BALLARD,1966,1.0,1,29214,0,29214,9336239.0,9558542.0,False,208.53
22240,NonResidential,Supermarket / Grocery Store,Safeway 1477 - Market St,1423 NW Market St,Seattle,WA,2768300240,BALLARD,2000,1.0,1,89103,43035,46068,14029480.0,14473242.0,False,384.85
22252,NonResidential,Other,1415 NW 52nd,1415 NW 52nd St,Seattle,WA,2768300955,BALLARD,1961,1.0,1,32000,0,32000,1331122.125,1527101.375,False,45.38
22259,NonResidential,Mixed Use Property,Building C,1148 NW Leary Way,Seattle,WA,2768301991,BALLARD,1910,1.0,2,31140,0,31140,935580.3125,1111093.0,False,38.86
22261,NonResidential,Warehouse,Building B,1141 NW 50th St,Seattle,WA,2768301991,BALLARD,1975,1.0,3,41478,0,41478,3035962.25,3287502.0,False,78.22
22264,NonResidential,Warehouse,Building A,1118 NW Leary Way,Seattle,WA,2768302361,BALLARD,1980,1.0,1,39840,0,39840,752104.0,774360.0,False,5.24
22312,Nonresidential COS,Other,The Seattle Public Library - Ballard Branch,5614 22nd Ave. N.W.,Seattle,WA,2767700235,BALLARD,2004,1.0,1,30576,15576,15000,1533245.75,1642173.75,False,38.52
22327,NonResidential,Other,Ballard Masonic Center,2006 NW Market Street,Seattle,WA,2767700935,BALLARD,1924,1.0,2,21528,0,21528,306911.0938,330300.5,False,6.61
22332,NonResidential,Other,Ballard Square,2228 NW Market Street,Seattle,WA,2767701080,BALLARD,1928,1.0,2,30000,0,30000,1094940.75,1115775.5,False,13.14
22420,NonResidential,Other,SUNSET,1138 NW 63RD ST,Seattle,WA,2767704040,BALLARD,1942,1.0,2,30087,0,30087,5274642.0,5205994.5,False,36.77
22438,NonResidential,Worship Facility,Quest Church,1401 NW Leary Way,Seattle,WA,2768302590,BALLARD,1975,1.0,1,40445,0,40445,786253.6875,911009.375,False,29.24
22440,NonResidential,Retail Store,Office Max #560,1135 NW Leary Way,Seattle,WA,2768302800,BALLARD,1996,1.0,1,23500,0,23500,1137967.5,1149592.0,False,13.29
22454,NonResidential,Retail Store,Ballard Goodwill,6400 8th Avenue NW,Seattle,WA,2769601465,Ballard,1967,1.0,1,22420,0,22420,1404253.75,1524765.875,False,31.79
22479,NonResidential,Supermarket / Grocery Store,70500811 -- Interbay,1600 West Dravus,Seattle,WA,2770602660,MAGNOLIA / QUEEN ANNE,1961,1.0,1,25842,0,25842,8518313.0,8746499.0,False,237.54
22480,NonResidential,Small- and Mid-Sized Office,3257 16TH AVE W,3257 16TH AVE W,Seattle,WA,2770602690,MAGNOLIA / QUEEN ANNE,1992,1.0,3,26389,0,26389,1208035.375,1186733.125,False,8.42
22486,NonResidential,Small- and Mid-Sized Office,Canal Building,3600 15th Ave W,Seattle,WA,2770603315,MAGNOLIA / QUEEN ANNE,1982,1.0,3,25859,0,25859,858780.625,916019.375,False,14.9
22502,NonResidential,Warehouse,Commodore,2440 W Commodore Way,Seattle,WA,2771605265,MAGNOLIA / QUEEN ANNE,1974,1.0,1,25600,0,25600,1730600.625,1943594.875,False,34.26
22504,NonResidential,Other,"MER Equipment,Inc.",2400 w Commodore Way,Seattle,WA,2771605305,MAGNOLIA / QUEEN ANNE,1965,1.0,1,23169,0,23169,222255.9063,222255.9063,False,1.55
22509,NonResidential,Small- and Mid-Sized Office,Salmon Bay Landing,2320 W Commodore Way,Seattle,WA,2771605313,MAGNOLIA / QUEEN ANNE,2008,1.0,4,41784,8399,33385,1294615.25,1294615.25,False,9.03
22511,NonResidential,Warehouse,West Commodore,2600 W Commodore Way,Seattle,WA,2771605365,MAGNOLIA / QUEEN ANNE,1960,1.0,1,56884,0,56884,1388345.125,1577967.75,False,37.49
22519,NonResidential,Retail Store,1023-Crown Hill (Relo),8532 15th Ave NW,Seattle,WA,2776600135,BALLARD,1989,1.0,1,32810,0,32810,2017967.75,2168833.0,False,46.44
22547,NonResidential,Self-Storage Facility,Mahoney Warehouse,2656 15TH AVE W,Seattle,WA,2770603945,MAGNOLIA / QUEEN ANNE,1980,1.0,3,30989,0,30989,97690.39844,98862.89844,False,0.68
